Date,Open,High,Low,Close,Adj Close,Volume
2013-07-19,443.748749,451.926941,438.243256,448.748749,448.748749,14703800
2013-07-22,451.451447,456.791779,448.948944,455.805817,455.805817,5800500
2013-07-23,455.805817,456.956970,450.235229,452.352356,452.352356,4087300
2013-07-24,454.084076,455.605591,450.800812,451.901917,451.901917,4152800
2013-07-25,447.382385,448.873871,443.483490,444.294281,444.294281,5996100
2013-07-26,443.938934,445.440430,441.441437,443.118103,443.118103,3551800
2013-07-29,442.892883,447.857849,440.885895,441.576569,441.576569,3780000
2013-07-30,443.173187,448.253265,440.875885,445.905914,445.905914,3507600
2013-07-31,446.941956,448.703705,443.533539,444.319305,444.319305,4342600
2013-08-01,447.947937,452.727722,447.947937,452.562561,452.562561,4272500
2013-08-02,452.172180,453.953949,450.860870,453.738739,453.738739,3424300
2013-08-05,453.148163,453.213226,450.050049,452.952942,452.952942,2616700
2013-08-06,452.797791,455.310303,448.313324,448.733734,448.733734,3009100
2013-08-07,447.967957,449.674683,444.989990,445.770782,445.770782,2755600
2013-08-08,448.193207,448.368378,443.088074,446.776764,446.776764,2973000
2013-08-09,445.725739,448.208221,445.445435,445.650665,445.650665,2644700
2013-08-12,443.893890,443.943939,441.266266,443.198212,443.198212,2751200
2013-08-13,443.858856,444.694702,438.538544,441.066071,441.066071,2836700
2013-08-14,439.624634,440.555542,434.014008,435.340332,435.340332,4160200
2013-08-15,432.652649,432.892883,429.429443,430.260254,430.260254,3734600
2013-08-16,431.071075,431.651642,428.698700,428.883881,428.883881,3346800
2013-08-19,429.284271,436.436432,429.154144,433.258270,433.258270,3618100
2013-08-20,434.609619,436.491486,432.202209,433.143158,433.143158,2463500
2013-08-21,435.760773,438.893890,433.683685,435.100098,435.100098,3511000
2013-08-22,436.786774,437.812805,435.560547,437.292297,437.292297,1738000
2013-08-23,439.354340,439.439453,435.310303,435.540527,435.540527,2152000
2013-08-26,435.435425,437.887878,433.458466,433.628632,433.628632,2102800
2013-08-27,430.240234,432.297302,424.374359,425.500488,425.500488,3464700
2013-08-28,425.550537,428.133148,424.309296,424.699707,424.699707,2657100
2013-08-29,424.959961,430.620605,424.719727,428.143158,428.143158,2954000
2013-08-30,428.308319,429.449463,423.203217,423.873871,423.873871,3719400
2013-09-03,427.607605,433.528534,427.402405,430.620605,430.620605,4091100
2013-09-04,430.605591,437.187195,428.013000,436.251251,436.251251,4078300
2013-09-05,437.187195,440.380371,436.241241,440.220215,440.220215,2580000
2013-09-06,441.661652,442.332336,437.307312,440.230225,440.230225,3120000
2013-09-09,442.307312,445.320313,441.651642,444.469482,444.469482,2466700
2013-09-10,445.455444,446.446442,442.442444,444.779785,444.779785,2572600
2013-09-11,444.714722,448.933929,443.483490,448.543549,448.543549,3217900
2013-09-12,449.149139,449.399414,445.450439,446.976990,446.976990,2188800
2013-09-13,447.697693,448.288300,442.862854,444.979980,444.979980,2648100
2013-09-16,448.548553,448.948944,442.877869,444.324310,444.324310,2670300
2013-09-17,444.149139,444.639648,440.940948,443.498505,443.498505,2516200
2013-09-18,443.618622,452.437439,441.976990,452.112122,452.112122,3865500
2013-09-19,453.448456,453.448456,448.148163,449.644653,449.644653,3192600
2013-09-20,449.644653,452.517517,448.258270,452.007019,452.007019,8681900
2013-09-23,448.523529,451.246246,443.043030,443.693695,443.693695,3551200
2013-09-24,443.693695,445.495483,441.141144,443.863861,443.863861,2970600
2013-09-25,443.718719,443.718719,438.238251,439.054047,439.054047,3294700
2013-09-26,439.589600,441.816803,437.937927,439.524536,439.524536,2517200
2013-09-27,437.847839,439.199188,436.091095,438.633636,438.633636,2515000
2013-09-30,434.974976,440.860870,434.589600,438.393402,438.393402,3441300
2013-10-01,440.565552,444.279266,440.465454,443.943939,443.943939,3366200
2013-10-02,441.806793,445.125122,439.349335,444.439453,444.439453,2987600
2013-10-03,444.444458,447.497498,436.486481,438.483490,438.483490,4229700
2013-10-04,437.937927,439.194183,435.435425,436.611603,436.611603,2713200
2013-10-07,434.159149,437.432434,432.487488,433.303314,433.303314,2584600
2013-10-08,433.093079,433.423431,426.241241,427.262268,427.262268,3883500
2013-10-09,428.568573,431.756744,421.911926,428.358368,428.358368,5297200
2013-10-10,432.352356,434.849854,430.535522,434.554565,434.554565,4506000
2013-10-11,433.448456,437.177185,433.083069,436.431427,436.431427,2814900
2013-10-14,433.763763,438.563568,433.128143,438.493500,438.493500,2484700
2013-10-15,438.318329,443.258270,437.437439,441.446442,441.446442,3180600
2013-10-16,443.378387,449.614624,442.447449,449.464478,449.464478,4011100
2013-10-17,446.941956,448.898895,443.308319,444.839844,444.839844,8504600
2013-10-18,488.778778,508.238251,487.487488,506.211212,506.211212,23109600
2013-10-21,506.236237,510.010010,500.275269,502.152161,502.152161,7249300
2013-10-22,503.002991,507.007019,498.393402,504.003998,504.003998,4412700
2013-10-23,501.001007,517.892883,500.815826,516.221191,516.221191,5321000
2013-10-24,516.451477,520.805786,512.912903,513.288269,513.288269,4180000
2013-10-25,514.924927,514.924927,505.875885,508.108093,508.108093,4056900
2013-10-28,508.108093,512.227234,507.002014,508.007996,508.007996,2315000
2013-10-29,510.060059,518.989014,507.257263,518.638611,518.638611,3206700
2013-10-30,519.234253,519.274292,513.513489,515.725708,515.725708,2645500
2013-10-31,514.979980,521.281311,512.497498,515.805786,515.805786,3276700
2013-11-01,516.411438,518.518494,513.063049,514.034058,514.034058,2564000
2013-11-04,516.266296,516.701721,511.526520,513.568542,513.568542,2275300
2013-11-05,510.685699,516.341370,509.219208,511.271271,511.271271,2360400
2013-11-06,513.313293,514.014038,508.193207,511.886902,511.886902,1823900
2013-11-07,511.816803,512.477478,504.324310,504.479492,504.479492,3355800
2013-11-08,504.879883,509.759766,504.754761,508.523529,508.523529,2579000
2013-11-11,505.260254,508.473480,504.504517,505.800812,505.800812,2222900
2013-11-12,504.354340,509.289276,503.002991,506.396393,506.396393,2433700
2013-11-13,503.878876,516.941956,503.753754,516.751770,516.751770,3155600
2013-11-14,517.477478,520.395386,515.690674,518.133118,518.133118,2331000
2013-11-15,517.952942,519.519531,515.670654,517.297302,517.297302,2550000
2013-11-18,518.393372,524.894897,515.135132,516.291321,516.291321,3515800
2013-11-19,516.376404,517.892883,512.037048,513.113098,513.113098,2260900
2013-11-20,515.490479,517.197205,510.690704,511.666656,511.666656,1925400
2013-11-21,514.014038,519.674683,513.513489,517.552551,517.552551,2181400
2013-11-22,517.227234,518.603577,515.125122,516.461487,516.461487,2505800
2013-11-25,519.099121,527.122131,518.028015,523.488464,523.488464,3222700
2013-11-26,524.824829,531.281311,521.992004,529.734741,529.734741,4568000
2013-11-27,531.546570,534.534546,530.530518,532.087097,532.087097,2244900
2013-11-29,531.611633,533.843872,530.255249,530.325317,530.325317,2383200
2013-12-02,532.287292,533.708679,525.905884,527.767761,527.767761,2743600
2013-12-03,526.000977,532.252258,525.035034,527.157166,527.157166,3348800
2013-12-04,526.211182,532.522522,525.525513,529.619629,529.619629,2380800
2013-12-05,529.129150,530.360352,526.071045,529.199219,529.199219,2265100
2013-12-06,535.430420,535.535522,530.570557,535.470459,535.470459,2854700
2013-12-09,536.031006,541.696716,534.544556,539.609619,539.609619,2962200
2013-12-10,538.613586,546.701721,538.363342,542.872864,542.872864,3704000
2013-12-11,544.244263,546.206177,538.123108,539.184204,539.184204,3420100
2013-12-12,540.325317,542.012024,535.035034,535.515503,535.515503,3189800
2013-12-13,538.238220,538.683655,529.474487,530.925903,530.925903,4320400
2013-12-16,532.532532,537.882874,531.536560,537.027039,537.027039,3200700
2013-12-17,536.946960,540.920898,534.724731,535.465454,535.465454,3068300
2013-12-18,536.461487,543.018005,530.050049,542.917908,542.917908,4416100
2013-12-19,540.925903,546.541565,540.080078,543.653625,543.653625,3328000
2013-12-20,544.694702,551.136108,544.544556,550.860840,550.860840,6516600
2013-12-23,554.474487,558.458435,553.113098,558.108093,558.108093,3439700
2013-12-24,558.043030,558.178162,554.604614,556.476501,556.476501,1466900
2013-12-26,557.562561,560.060059,554.899902,559.289307,559.289307,2672900
2013-12-27,560.560547,560.700684,557.027039,559.759766,559.759766,3136200
2013-12-30,560.730713,560.810791,555.065063,555.285278,555.285278,2469700
2013-12-31,556.676697,561.061035,553.683655,560.915894,560.915894,2713000
2014-01-02,558.288269,559.434448,554.684692,557.117126,557.117126,3639100
2014-01-03,558.058044,559.024048,553.018005,553.053040,553.053040,3330000
2014-01-06,557.062073,559.989990,553.773804,559.219238,559.219238,3535000
2014-01-07,563.063049,570.415405,561.141113,570.000000,570.000000,5100000
2014-01-08,573.573547,574.234253,567.212219,571.186157,571.186157,4480500
2014-01-09,572.292297,572.682678,563.343323,565.685669,565.685669,4164800
2014-01-10,570.110107,570.110107,561.686707,565.655640,565.655640,4282700
2014-01-13,563.798828,574.029053,559.144165,562.052063,562.052063,4832900
2014-01-14,569.544556,576.076050,564.609619,575.275269,575.275269,4960200
2014-01-15,577.072083,578.078064,572.467468,574.884888,574.884888,3896400
2014-01-16,575.125122,579.544556,574.574585,578.688660,578.688660,3364400
2014-01-17,579.004028,580.895874,572.672668,575.840820,575.840820,5397100
2014-01-21,581.046021,582.582581,576.226196,582.432434,582.432434,3955800
2014-01-22,583.888916,584.529541,580.010010,583.093079,583.093079,3139600
2014-01-23,580.580566,581.826843,577.762756,580.630615,580.630615,3894300
2014-01-24,576.081055,577.352356,562.062073,562.477478,562.477478,7777200
2014-01-27,563.613586,563.813843,541.676697,551.166138,551.166138,8698400
2014-01-28,555.715698,563.438416,555.525513,562.067078,562.067078,4415900
2014-01-29,560.120117,561.436462,550.260254,554.014038,554.014038,4755000
2014-01-30,573.073059,576.821838,564.189209,568.263245,568.263245,10172600
2014-01-31,586.261292,593.863892,576.141113,591.076050,591.076050,11121400
2014-02-03,590.190186,591.451477,566.571594,567.282288,567.282288,9129000
2014-02-04,569.564575,578.078064,569.074097,569.649658,569.649658,5618100
2014-02-05,572.262268,575.960938,564.574585,572.172180,572.172180,4784200
2014-02-06,576.141113,580.660645,574.349365,580.560547,580.560547,3889300
2014-02-07,584.399414,589.539551,580.860840,589.309326,589.309326,5267100
2014-02-10,586.486511,591.791809,585.095093,587.052063,587.052063,3886500
2014-02-11,590.675659,596.531555,586.691711,595.685669,595.685669,4097400
2014-02-12,595.095093,595.595581,591.281311,593.938965,593.938965,3445500
2014-02-13,590.965942,600.550537,590.420410,600.550537,600.550537,3669100
2014-02-14,598.403381,602.797791,596.997009,602.002014,602.002014,4369000
2014-02-18,601.306335,607.042053,600.600586,606.046021,606.046021,4213500
2014-02-19,603.253235,605.215210,599.349365,601.771790,601.771790,4202900
2014-02-20,602.172180,604.049072,600.710693,602.657654,602.657654,3398100
2014-02-21,604.509521,605.540527,602.022034,602.497498,602.497498,3720800
2014-02-24,603.283264,610.690674,603.153137,606.861877,606.861877,3345200
2014-02-25,608.578552,612.862854,605.815796,610.610596,610.610596,2874500
2014-02-26,612.612610,615.055054,607.487488,610.695679,610.695679,3960400
2014-02-27,609.804810,612.727722,609.114136,610.215210,610.215210,2517400
2014-02-28,610.780762,612.707703,603.713684,608.433411,608.433411,4622500
2014-03-03,603.979004,604.524536,596.666687,601.946960,601.946960,4205300
2014-03-04,608.108093,608.608582,605.355347,608.063049,608.063049,2932400
2014-03-05,608.133118,612.152161,606.311340,609.739746,609.739746,2468100
2014-03-06,611.751770,613.688660,609.909912,610.415405,610.415405,2533600
2014-03-07,614.014038,614.109131,606.326355,608.002991,608.002991,3027100
2014-03-10,608.453430,609.429443,602.647644,606.391418,606.391418,2426700
2014-03-11,607.492493,607.767761,598.918945,600.595581,600.595581,3422500
2014-03-12,598.798828,604.529541,592.687683,604.254272,604.254272,3924600
2014-03-13,604.579590,605.855835,592.972961,595.125122,595.125122,4686500
2014-03-14,591.586609,596.031006,586.851868,586.987000,586.987000,4583200
2014-03-17,590.215210,599.134155,589.644653,596.646667,596.646667,4319800
2014-03-18,597.932922,606.371399,597.127136,606.236206,606.236206,3626300
2014-03-19,606.506531,606.601624,597.802795,600.225220,600.225220,3222500
2014-03-20,600.575562,605.410400,598.278259,599.179199,599.179199,3366000
2014-03-21,603.758789,605.420410,591.816833,592.112122,592.112122,6410500
2014-03-24,592.687683,593.043030,573.548523,579.544556,579.544556,6068100
2014-03-25,583.583557,585.505493,574.074097,579.939941,579.939941,4815500
2014-03-26,581.586609,586.371399,566.316345,566.551575,566.551575,5154800
2014-03-27,565.990967,566.536560,551.601624,557.697693,557.697693,7636700
2014-03-28,560.060059,567.162170,559.444458,560.635620,560.635620,4513200
2014-03-31,565.765747,568.068054,556.981995,557.812805,557.812805,3880700
2014-04-01,560.695679,569.319336,559.559570,568.013000,568.013000,4357600
2014-04-02,571.521545,572.972961,562.562561,568.118103,568.118103,4168000
2014-04-03,573.390015,588.299988,566.010010,571.500000,571.500000,4018300
2014-04-04,578.549988,579.719971,544.489990,545.250000,545.250000,5363700
2014-04-07,544.789978,549.849976,530.530029,540.630005,540.630005,3961600
2014-04-08,545.049988,559.880005,544.700012,557.510010,557.510010,3482500
2014-04-09,565.840027,567.799988,555.380005,567.039978,567.039978,3031600
2014-04-10,568.000000,568.210022,545.500000,546.690002,546.690002,3294500
2014-04-11,537.940002,547.590027,533.400024,537.760010,537.760010,3174700
2014-04-14,543.659973,553.020020,540.520020,545.200012,545.200012,2541200
2014-04-15,551.000000,552.890015,530.640015,548.700012,548.700012,3997800
2014-04-16,557.700012,564.000000,553.099976,563.900024,563.900024,4582200
2014-04-17,556.320007,557.000000,539.400024,543.340027,543.340027,5614700
2014-04-21,544.000000,544.000000,534.000000,539.369995,539.369995,2425100
2014-04-22,536.000000,548.000000,536.000000,545.500000,545.500000,2331100
2014-04-23,543.669983,544.799988,528.130005,537.510010,537.510010,1955700
2014-04-24,541.690002,542.500000,531.000000,534.440002,534.440002,2067400
2014-04-25,532.260010,533.859985,522.500000,523.099976,523.099976,2370000
2014-04-28,525.799988,525.900024,511.000000,522.979980,522.979980,3752800
2014-04-29,523.890015,537.760010,523.000000,536.330017,536.330017,2535200
2014-04-30,535.119995,536.340027,529.090027,534.880005,534.880005,2038500
2014-05-01,534.250000,539.909973,532.859985,538.530029,538.530029,2004300
2014-05-02,541.440002,542.400024,533.270020,533.869995,533.869995,1780800
2014-05-05,530.239990,535.719971,527.580017,535.330017,535.330017,1228400
2014-05-06,533.409973,534.549988,522.260010,522.570007,522.570007,1835000
2014-05-07,523.250000,524.429993,511.089996,518.000000,518.000000,3074300
2014-05-08,515.719971,527.349976,514.460022,520.169983,520.169983,2452000
2014-05-09,518.650024,527.349976,514.280029,526.619995,526.619995,2261200
2014-05-12,531.840027,538.750000,527.510010,538.429993,538.429993,1948400
2014-05-13,539.580017,543.989990,537.900024,541.539978,541.539978,2012000
2014-05-14,541.820007,541.820007,533.109985,534.409973,534.409973,1280900
2014-05-15,533.140015,534.000000,525.309998,529.119995,529.119995,1832900
2014-05-16,529.599976,530.840027,523.570007,528.299988,528.299988,1907700
2014-05-19,528.880005,539.349976,525.659973,538.830017,538.830017,1976500
2014-05-20,540.000000,546.349976,536.570007,540.390015,540.390015,2425300
2014-05-21,542.900024,549.750000,542.109985,549.700012,549.700012,1564700
2014-05-22,552.200012,557.960022,551.000000,555.450012,555.450012,2149700
2014-05-23,558.130005,565.000000,554.169983,563.799988,563.799988,2672500
2014-05-27,567.780029,574.869995,564.150024,574.869995,574.869995,2185800
2014-05-28,574.570007,577.659973,569.950012,570.450012,570.450012,1581600
2014-05-29,573.390015,573.479980,568.450012,570.559998,570.559998,1411100
2014-05-30,571.640015,572.580017,565.789978,571.650024,571.650024,1871700
2014-06-02,569.750000,570.409973,556.700012,564.340027,564.340027,1660500
2014-06-03,560.900024,562.400024,552.530029,554.510010,554.510010,2031300
2014-06-04,551.520020,558.580017,548.559998,553.760010,553.760010,1729100
2014-06-05,557.109985,565.000000,555.049988,564.929993,564.929993,1793400
2014-06-06,568.159973,568.799988,559.580017,566.030029,566.030029,1740200
2014-06-09,566.750000,572.000000,565.219971,570.729980,570.729980,1529700
2014-06-10,568.780029,572.000000,566.130005,568.299988,568.299988,1483800
2014-06-11,565.919983,568.969971,563.679993,567.500000,567.500000,1129000
2014-06-12,567.000000,567.000000,557.150024,559.500000,559.500000,1546500
2014-06-13,560.080017,560.650024,553.719971,560.349976,560.349976,1353300
2014-06-16,557.250000,557.989990,550.000000,552.299988,552.299988,1971800
2014-06-17,552.359985,553.739990,547.469971,550.619995,550.619995,1477600
2014-06-18,552.799988,561.400024,551.580017,560.659973,560.659973,2060600
2014-06-19,561.150024,565.000000,556.669983,564.989990,564.989990,2627400
2014-06-20,566.450012,566.770020,559.369995,566.520020,566.520020,3160600
2014-06-23,564.349976,574.440002,563.500000,574.289978,574.289978,1722800
2014-06-24,574.219971,582.250000,569.159973,572.539978,572.539978,2844300
2014-06-25,573.549988,587.299988,573.260010,585.929993,585.929993,2114700
2014-06-26,589.299988,589.599976,579.599976,584.770020,584.770020,2012400
2014-06-27,585.450012,587.880005,582.619995,585.690002,585.690002,2021300
2014-06-30,586.760010,587.710022,583.289978,584.669983,584.669983,1478900
2014-07-01,587.650024,593.659973,586.289978,591.489990,591.489990,1643200
2014-07-02,592.260010,594.150024,589.109985,590.780029,590.780029,1195800
2014-07-03,591.700012,594.250000,589.000000,593.080017,593.080017,898900
2014-07-07,593.510010,595.650024,587.940002,590.760010,590.760010,1336700
2014-07-08,586.369995,587.969971,574.000000,578.400024,578.400024,2125200
2014-07-09,578.950012,584.099976,577.000000,583.359985,583.359985,1372800
2014-07-10,573.000000,585.250000,572.099976,580.039978,580.039978,1436200
2014-07-11,581.000000,588.229980,580.580017,586.650024,586.650024,1511600
2014-07-14,590.599976,594.859985,586.690002,594.260010,594.260010,1951600
2014-07-15,595.150024,595.299988,585.309998,593.059998,593.059998,1673800
2014-07-16,596.890015,597.000000,590.250000,590.619995,590.619995,1440800
2014-07-17,588.969971,589.500000,576.849976,580.820007,580.820007,2935300
2014-07-18,603.010010,606.700012,590.919983,605.109985,605.109985,4871600
2014-07-21,601.349976,604.159973,594.450012,598.440002,598.440002,2237900
2014-07-22,599.700012,608.890015,599.260010,603.570007,603.570007,1881600
2014-07-23,602.049988,607.049988,601.349976,605.190002,605.190002,1106000
2014-07-24,605.530029,608.909973,601.000000,603.010010,603.010010,1355000
2014-07-25,599.250000,601.000000,595.750000,598.080017,598.080017,1360000
2014-07-28,597.750000,601.099976,592.590027,599.020020,599.020020,1358100
2014-07-29,597.700012,598.489990,592.169983,593.950012,593.950012,1366600
2014-07-30,595.809998,598.450012,592.700012,595.440002,595.440002,1215100
2014-07-31,588.960022,591.989990,577.679993,579.549988,579.549988,2309500
2014-08-01,578.549988,583.429993,570.299988,573.599976,573.599976,2213300
2014-08-04,576.510010,583.820007,572.260010,582.270020,582.270020,1519400
2014-08-05,579.380005,580.200012,570.309998,573.140015,573.140015,1643800
2014-08-06,569.500000,578.640015,567.450012,574.489990,574.489990,1322800
2014-08-07,576.049988,578.309998,569.429993,571.809998,571.809998,1163000
2014-08-08,572.020020,579.559998,569.020020,577.940002,577.940002,1493300
2014-08-11,579.000000,579.690002,575.299988,577.250000,577.250000,1203400
2014-08-12,575.000000,575.900024,569.909973,572.119995,572.119995,1394500
2014-08-13,576.450012,586.130005,575.200012,584.559998,584.559998,1899400
2014-08-14,586.690002,587.799988,580.919983,584.650024,584.650024,1272900
2014-08-15,587.500000,589.469971,580.760010,583.710022,583.710022,1723400
2014-08-18,587.099976,595.049988,586.549988,592.700012,592.700012,1466000
2014-08-19,595.590027,597.809998,594.440002,597.109985,597.109985,1043200
2014-08-20,596.950012,596.989990,593.000000,595.409973,595.409973,967300
2014-08-21,594.900024,595.250000,591.099976,592.419983,592.419983,1132000
2014-08-22,593.270020,594.989990,589.799988,592.539978,592.539978,877200
2014-08-25,594.770020,595.580017,589.260010,590.570007,590.570007,1295600
2014-08-26,592.000000,592.049988,587.450012,588.119995,588.119995,1471700
2014-08-27,587.809998,589.369995,580.900024,583.000000,583.000000,1364600
2014-08-28,580.020020,584.710022,577.880005,580.320007,580.320007,1405800
2014-08-29,582.349976,582.900024,578.239990,582.359985,582.359985,1206100
2014-09-02,582.950012,589.299988,582.400024,588.630005,588.630005,1583000
2014-09-03,591.729980,594.489990,586.500000,589.520020,589.520020,1579000
2014-09-04,592.130005,598.000000,590.599976,593.140015,593.140015,1630800
2014-09-05,595.130005,598.500000,593.549988,597.780029,597.780029,1799100
2014-09-08,599.140015,603.520020,598.020020,601.630005,601.630005,1599200
2014-09-09,600.270020,600.599976,590.479980,591.969971,591.969971,1571200
2014-09-10,591.739990,593.719971,587.140015,593.419983,593.419983,1160100
2014-09-11,590.000000,591.950012,586.039978,591.109985,591.109985,1501400
2014-09-12,590.390015,591.479980,583.280029,584.900024,584.900024,1851500
2014-09-15,582.239990,583.919983,577.010010,581.640015,581.640015,1545400
2014-09-16,580.950012,590.150024,580.950012,588.780029,588.780029,1579600
2014-09-17,589.510010,596.070007,587.119995,593.289978,593.289978,1719500
2014-09-18,595.049988,597.559998,593.020020,597.270020,597.270020,1494500
2014-09-19,599.489990,605.400024,597.760010,605.400024,605.400024,4191600
2014-09-22,602.500000,603.799988,593.119995,597.270020,597.270020,1782200
2014-09-23,595.000000,596.650024,590.239990,591.179993,591.179993,1403700
2014-09-24,591.570007,600.109985,590.299988,598.419983,598.419983,1758000
2014-09-25,596.989990,598.070007,584.739990,585.250000,585.250000,1671000
2014-09-26,585.929993,589.570007,585.000000,587.900024,587.900024,1289100
2014-09-29,581.830017,589.309998,581.570007,587.809998,587.809998,1143700
2014-09-30,587.489990,591.000000,584.500000,588.409973,588.409973,1571500
2014-10-01,586.799988,588.719971,578.020020,579.630005,579.630005,1447700
2014-10-02,578.000000,583.239990,574.049988,580.880005,580.880005,1536300
2014-10-03,584.099976,588.289978,583.500000,586.250000,586.250000,1214500
2014-10-06,589.950012,592.400024,585.400024,587.780029,587.780029,1286100
2014-10-07,584.900024,585.849976,574.099976,574.099976,574.099976,1545700
2014-10-08,574.789978,584.690002,567.640015,583.739990,583.739990,2207900
2014-10-09,581.609985,582.530029,569.030029,570.809998,570.809998,2411700
2014-10-10,567.469971,575.229980,555.010010,555.190002,555.190002,2978700
2014-10-13,555.130005,560.880005,544.429993,544.750000,544.750000,2755800
2014-10-14,550.140015,558.630005,544.500000,548.690002,548.690002,2609900
2014-10-15,542.080017,543.919983,528.419983,540.729980,540.729980,3836000
2014-10-16,527.000000,540.989990,524.950012,536.919983,536.919983,3805000
2014-10-17,540.450012,543.450012,518.409973,522.969971,522.969971,5996500
2014-10-20,520.450012,533.159973,519.140015,532.380005,532.380005,2748200
2014-10-21,537.270020,538.770020,530.200012,538.030029,538.030029,2459500
2014-10-22,541.049988,550.760010,540.229980,542.690002,542.690002,2973700
2014-10-23,548.280029,557.400024,545.500000,553.650024,553.650024,2151300
2014-10-24,554.979980,555.000000,545.159973,548.900024,548.900024,2175400
2014-10-27,547.760010,554.000000,547.200012,549.880005,549.880005,1596700
2014-10-28,551.710022,559.200012,550.429993,558.940002,558.940002,1738700
2014-10-29,560.849976,564.969971,555.979980,558.450012,558.450012,2053300
2014-10-30,558.250000,562.500000,552.130005,560.270020,560.270020,1612500
2014-10-31,568.299988,568.729980,564.809998,567.869995,567.869995,2340500
2014-11-03,563.530029,567.150024,561.630005,563.770020,563.770020,1541700
2014-11-04,561.159973,564.789978,558.299988,564.190002,564.190002,1386300
2014-11-05,566.789978,566.900024,554.150024,555.950012,555.950012,1645300
2014-11-06,555.500000,556.799988,550.580017,551.690002,551.690002,1650700
2014-11-07,555.599976,555.599976,549.349976,551.820007,551.820007,1589100
2014-11-10,552.400024,560.630005,551.619995,558.229980,558.229980,1304500
2014-11-11,558.520020,562.500000,556.239990,561.289978,561.289978,1098300
2014-11-12,561.150024,561.250000,555.500000,558.250000,558.250000,1094100
2014-11-13,560.809998,560.820007,554.090027,556.440002,556.440002,1511000
2014-11-14,558.000000,558.000000,552.510010,555.190002,555.190002,1425100
2014-11-17,555.190002,555.190002,544.440002,546.640015,546.640015,1680600
2014-11-18,547.929993,552.789978,543.799988,544.510010,544.510010,1822000
2014-11-19,544.750000,548.219971,539.190002,547.200012,547.200012,1517300
2014-11-20,542.090027,545.380005,541.500000,543.760010,543.760010,1750800
2014-11-21,551.039978,551.039978,545.000000,545.890015,545.890015,2506000
2014-11-24,546.570007,551.190002,544.150024,547.479980,547.479980,1653800
2014-11-25,547.210022,552.500000,546.909973,549.229980,549.229980,1903600
2014-11-26,549.229980,549.880005,545.229980,547.729980,547.729980,1480200
2014-11-28,547.000000,549.599976,544.479980,549.080017,549.080017,1210100
2014-12-01,545.090027,548.789978,538.619995,539.650024,539.650024,1994400
2014-12-02,539.450012,541.849976,534.659973,538.590027,538.590027,2074000
2014-12-03,537.500000,541.409973,535.210022,536.969971,536.969971,1623800
2014-12-04,537.640015,542.690002,534.890015,542.580017,542.580017,1629900
2014-12-05,536.700012,538.200012,527.260010,528.080017,528.080017,3070100
2014-12-08,529.219971,533.820007,527.000000,530.729980,530.729980,3228300
2014-12-09,525.880005,536.650024,523.409973,536.109985,536.109985,2166100
2014-12-10,535.900024,539.359985,527.489990,528.039978,528.039978,2311100
2014-12-11,530.010010,537.039978,529.159973,532.109985,532.109985,2071300
2014-12-12,527.440002,532.239990,521.460022,521.510010,521.510010,2365700
2014-12-15,523.760010,525.369995,515.400024,515.840027,515.840027,2617600
2014-12-16,513.599976,515.580017,497.190002,498.160004,498.160004,4349900
2014-12-17,499.859985,509.070007,499.109985,506.450012,506.450012,3639400
2014-12-18,515.989990,516.250000,506.559998,514.619995,514.619995,3876700
2014-12-19,516.989990,520.809998,508.859985,520.039978,520.039978,4872100
2014-12-22,520.609985,532.969971,520.590027,532.299988,532.299988,3319500
2014-12-23,534.510010,542.299988,533.719971,538.770020,538.770020,2877200
2014-12-24,538.820007,540.289978,535.099976,536.929993,536.929993,737700
2014-12-26,536.929993,543.250000,535.489990,541.520020,541.520020,1113500
2014-12-29,540.500000,543.929993,537.159973,537.309998,537.309998,2215000
2014-12-30,534.960022,537.840027,533.609985,535.280029,535.280029,1048600
2014-12-31,537.739990,538.400024,530.200012,530.659973,530.659973,1232400
